,Unnamed: 0,mean
0,mu_movie[0],1.724
1,mu_movie[1],-1.288
2,mu_movie[2],-1.806
3,mu_movie[3],-1.589
4,mu_movie[4],-2.3609999999999998
5,mu_movie[5],-0.6
6,mu_movie[6],0.609
7,mu_movie[7],-0.07
8,mu_movie[8],-0.67
9,mu_movie[9],0.365
10,mu_movie[10],1.58
11,mu_movie[11],-2.121
12,mu_movie[12],1.679
13,mu_movie[13],-0.743
14,mu_movie[14],1.1079999999999999
15,mu_movie[15],-1.078
16,mu_movie[16],-2.763
17,mu_movie[17],-4.5089999999999995
18,mu_movie[18],2.2969999999999997
19,mu_movie[19],1.109
20,mu_movie[20],0.08900000000000001
21,mu_movie[21],-1.193
22,mu_movie[22],-3.61
23,mu_movie[23],0.27699999999999997
24,mu_movie[24],1.56
25,mu_movie[25],3.0669999999999997
26,mu_movie[26],0.08199999999999999
27,mu_movie[27],1.2930000000000001
28,mu_movie[28],2.532
29,mu_movie[29],-2.0669999999999997
30,mu_movie[30],-0.28600000000000003
31,mu_movie[31],3.591
32,mu_movie[32],0.237
33,mu_movie[33],-1.5090000000000001
34,mu_movie[34],0.892
35,mu_movie[35],1.746
36,mu_movie[36],-0.455
37,mu_movie[37],2.678
38,mu_movie[38],-1.167
39,mu_movie[39],4.228
40,mu_movie[40],-0.5529999999999999
41,mu_movie[41],1.069
42,mu_movie[42],1.7069999999999999
43,mu_movie[43],-1.375
44,mu_movie[44],1.507
45,mu_movie[45],1.5330000000000001
46,mu_movie[46],-0.9
47,mu_movie[47],-1.661
48,mu_movie[48],-3.049
49,mu_movie[49],-0.151
50,mu_movie[50],1.6909999999999998
51,mu_movie[51],-0.495
52,mu_movie[52],-0.336
53,mu_movie[53],-0.355
54,mu_movie[54],1.758
55,mu_movie[55],1.4369999999999998
56,mu_movie[56],-2.62
57,mu_movie[57],0.392
58,mu_movie[58],0.992
59,mu_movie[59],-1.2790000000000001
60,mu_movie[60],2.291
61,mu_movie[61],-0.23399999999999999
62,mu_movie[62],-1.159
63,mu_movie[63],-1.594
64,mu_movie[64],0.261
65,mu_movie[65],0.794
66,mu_movie[66],2.086
67,mu_movie[67],-0.855
68,mu_movie[68],6.332999999999999
69,mu_movie[69],2.6239999999999997
70,mu_movie[70],-0.6809999999999999
71,mu_movie[71],0.127
72,mu_movie[72],-0.028999999999999998
73,mu_movie[73],1.263
74,mu_movie[74],-0.16
75,mu_movie[75],-1.1179999999999999
76,mu_movie[76],0.613
77,mu_movie[77],1.429
78,mu_movie[78],-5.608
79,mu_movie[79],-2.411
80,mu_movie[80],3.4760000000000004
81,mu_movie[81],-1.344
82,mu_movie[82],1.113
83,mu_movie[83],1.069
84,mu_movie[84],1.3359999999999999
85,mu_movie[85],-0.157
86,mu_movie[86],0.319
87,mu_movie[87],0.35600000000000004
88,mu_movie[88],-1.21
89,mu_movie[89],1.4
90,mu_movie[90],-3.989
91,mu_movie[91],0.45899999999999996
92,mu_movie[92],3.425
93,mu_movie[93],-0.893
94,mu_movie[94],0.29
95,mu_movie[95],2.1109999999999998
96,mu_movie[96],-1.4480000000000002
97,mu_movie[97],-0.083
98,mu_movie[98],-0.943
99,mu_movie[99],0.7659999999999999
100,mu_movie[100],-2.184
101,mu_movie[101],-0.397
102,mu_movie[102],-3.5810000000000004
103,mu_movie[103],2.668
104,mu_movie[104],1.43
105,mu_movie[105],-2.238
106,mu_movie[106],1.186
107,mu_movie[107],0.387
108,mu_movie[108],-0.539
109,mu_movie[109],1.784
110,mu_movie[110],1.6680000000000001
111,mu_movie[111],-1.0959999999999999
112,mu_movie[112],-0.273
113,mu_movie[113],2.654
114,mu_movie[114],-2.0869999999999997
115,mu_movie[115],-3.898
116,mu_movie[116],0.312
117,mu_movie[117],-1.704
118,mu_movie[118],0.757
119,mu_movie[119],-1.178
120,mu_movie[120],2.917
121,mu_movie[121],0.762
122,mu_movie[122],-2.21
123,mu_movie[123],0.55
124,mu_movie[124],-2.042
125,mu_movie[125],-1.795
126,mu_movie[126],-0.105
127,mu_movie[127],3.3930000000000002
128,mu_movie[128],2.6489999999999996
129,mu_movie[129],-0.025
130,mu_movie[130],3.5180000000000002
131,mu_movie[131],-5.034
132,mu_movie[132],-1.805
133,mu_movie[133],0.47700000000000004
134,mu_movie[134],-0.17600000000000002
135,mu_movie[135],2.279
136,mu_movie[136],-2.068
137,mu_movie[137],-3.1439999999999997
138,mu_movie[138],-3.553
139,mu_movie[139],0.574
140,mu_movie[140],0.495
141,mu_movie[141],-0.765
142,mu_movie[142],-1.361
143,mu_movie[143],-3.1630000000000003
144,mu_movie[144],-3.926
145,mu_movie[145],-1.0490000000000002
146,mu_movie[146],-0.038
147,mu_movie[147],1.35
148,mu_movie[148],-2.6460000000000004
149,mu_movie[149],-1.4980000000000002
150,mu_movie[150],1.031
151,mu_movie[151],-2.131
152,mu_movie[152],3.6069999999999998
153,mu_movie[153],-1.601
154,mu_movie[154],-2.7880000000000003
155,mu_movie[155],4.437
156,mu_movie[156],-1.158
157,mu_movie[157],-0.069
158,mu_movie[158],3.597
159,mu_movie[159],-2.978
160,mu_movie[160],0.809
161,mu_movie[161],2.62
162,mu_movie[162],-2.086
163,mu_movie[163],-1.749
164,mu_movie[164],-0.716
165,mu_movie[165],-0.48200000000000004
166,mu_movie[166],0.922
167,mu_movie[167],-0.051
168,mu_movie[168],-0.295
169,mu_movie[169],0.988
170,mu_movie[170],1.107
171,mu_movie[171],-0.41100000000000003
172,mu_movie[172],1.055
173,mu_movie[173],0.8190000000000001
174,mu_movie[174],-1.419
175,mu_movie[175],-0.75
