,Unnamed: 0,mean
0,mu_movie[0],-2.217
1,mu_movie[1],-2.832
2,mu_movie[2],-1.7009999999999998
3,mu_movie[3],-6.516
4,mu_movie[4],0.115
5,mu_movie[5],-5.841
6,mu_movie[6],-0.382
7,mu_movie[7],-0.614
8,mu_movie[8],-6.9
9,mu_movie[9],-3.3739999999999997
10,mu_movie[10],1.581
11,mu_movie[11],-5.409
12,mu_movie[12],-2.832
13,mu_movie[13],-5.178
14,mu_movie[14],-3.515
15,mu_movie[15],-1.4809999999999999
16,mu_movie[16],-7.064
17,mu_movie[17],-6.4110000000000005
18,mu_movie[18],-1.141
19,mu_movie[19],-0.006
20,mu_movie[20],0.292
21,mu_movie[21],-3.929
22,mu_movie[22],-7.292999999999999
23,mu_movie[23],-6.444
24,mu_movie[24],-2.25
25,mu_movie[25],-0.451
26,mu_movie[26],-4.378
27,mu_movie[27],0.532
28,mu_movie[28],-0.22699999999999998
29,mu_movie[29],-3.819
30,mu_movie[30],-4.337
31,mu_movie[31],1.662
32,mu_movie[32],-0.493
33,mu_movie[33],-5.1610000000000005
34,mu_movie[34],-2.362
35,mu_movie[35],-2.497
36,mu_movie[36],-6.777
37,mu_movie[37],-1.683
38,mu_movie[38],-4.209
39,mu_movie[39],-0.042
40,mu_movie[40],-2.765
41,mu_movie[41],-1.7790000000000001
42,mu_movie[42],0.8059999999999999
43,mu_movie[43],-6.153
44,mu_movie[44],-3.6710000000000003
45,mu_movie[45],-2.13
46,mu_movie[46],-4.53
47,mu_movie[47],-6.6610000000000005
48,mu_movie[48],-6.292000000000001
49,mu_movie[49],-0.997
50,mu_movie[50],-0.664
51,mu_movie[51],-4.788
52,mu_movie[52],-5.083
53,mu_movie[53],-5.888
54,mu_movie[54],-1.436
55,mu_movie[55],2.678
56,mu_movie[56],-6.405
57,mu_movie[57],-4.55
58,mu_movie[58],-3.272
59,mu_movie[59],-5.577999999999999
60,mu_movie[60],-0.7879999999999999
61,mu_movie[61],-2.633
62,mu_movie[62],-5.692
63,mu_movie[63],-4.558
64,mu_movie[64],-4.283
65,mu_movie[65],-0.879
66,mu_movie[66],1.3530000000000002
67,mu_movie[67],-4.22
68,mu_movie[68],2.892
69,mu_movie[69],-2.272
70,mu_movie[70],-2.9130000000000003
71,mu_movie[71],-4.518
72,mu_movie[72],-4.506
73,mu_movie[73],-2.878
74,mu_movie[74],-5.406000000000001
75,mu_movie[75],-4.543
76,mu_movie[76],-3.198
77,mu_movie[77],-2.736
78,mu_movie[78],-8.094
79,mu_movie[79],-7.857
80,mu_movie[80],-0.001
81,mu_movie[81],-4.996
82,mu_movie[82],0.542
83,mu_movie[83],-2.588
84,mu_movie[84],2.8739999999999997
85,mu_movie[85],-4.369
86,mu_movie[86],-3.3160000000000003
87,mu_movie[87],-0.628
88,mu_movie[88],-4.6080000000000005
89,mu_movie[89],-1.656
90,mu_movie[90],-8.718
91,mu_movie[91],-2.2
92,mu_movie[92],4.346
93,mu_movie[93],-1.436
94,mu_movie[94],-3.22
95,mu_movie[95],-1.8219999999999998
96,mu_movie[96],-2.718
97,mu_movie[97],-1.5190000000000001
98,mu_movie[98],-5.499
99,mu_movie[99],-3.302
100,mu_movie[100],-6.571000000000001
101,mu_movie[101],-3.034
102,mu_movie[102],-5.11
103,mu_movie[103],0.8640000000000001
104,mu_movie[104],-2.764
105,mu_movie[105],-7.36
106,mu_movie[106],-0.10099999999999999
107,mu_movie[107],-2.48
108,mu_movie[108],-4.294
109,mu_movie[109],-0.012
110,mu_movie[110],-2.4930000000000003
111,mu_movie[111],-0.47200000000000003
112,mu_movie[112],-1.288
113,mu_movie[113],-0.935
114,mu_movie[114],-3.9139999999999997
115,mu_movie[115],-7.343999999999999
116,mu_movie[116],-2.2880000000000003
117,mu_movie[117],-6.593999999999999
118,mu_movie[118],-1.4509999999999998
119,mu_movie[119],-5.069
120,mu_movie[120],-2.033
121,mu_movie[121],-3.0869999999999997
122,mu_movie[122],-6.202000000000001
123,mu_movie[123],-4.364
124,mu_movie[124],-4.1160000000000005
125,mu_movie[125],-1.131
126,mu_movie[126],-3.673
127,mu_movie[127],0.8690000000000001
128,mu_movie[128],-1.755
129,mu_movie[129],-1.306
130,mu_movie[130],0.8420000000000001
131,mu_movie[131],-9.533999999999999
132,mu_movie[132],-3.168
133,mu_movie[133],-0.239
134,mu_movie[134],-5.204
135,mu_movie[135],0.961
136,mu_movie[136],-6.236000000000001
137,mu_movie[137],-8.799
138,mu_movie[138],-7.461
139,mu_movie[139],-2.6860000000000004
140,mu_movie[140],-1.113
141,mu_movie[141],-4.9430000000000005
142,mu_movie[142],-3.784
143,mu_movie[143],-7.127999999999999
144,mu_movie[144],-5.135
145,mu_movie[145],-6.0120000000000005
146,mu_movie[146],-3.764
